image,background,version,variant,n_original,n_pasted,sky_px
img_005571.jpg,ROBOFLOW_Screenshot-2022-09-10-003945_jpg.rf.8f1b3a5a379eeb464f15dd5af127ca93.jpg,v4,2,0,30,0
img_005572.jpg,ROBOFLOW_Screenshot-2022-09-10-004008_jpg.rf.876aab8217b1402ccfc845e5d75984d8.jpg,v4,0,0,20,35
img_005573.jpg,ROBOFLOW_Screenshot-2022-09-10-004008_jpg.rf.876aab8217b1402ccfc845e5d75984d8.jpg,v4,1,0,30,35
img_005574.jpg,ROBOFLOW_Screenshot-2022-09-10-004008_jpg.rf.876aab8217b1402ccfc845e5d75984d8.jpg,v4,2,0,30,35
img_005575.jpg,ROBOFLOW_Screenshot-2022-09-10-095517_jpg.rf.2b67850878af32cfe43e721e6913a57a.jpg,v4,0,0,30,0
img_005576.jpg,ROBOFLOW_Screenshot-2022-09-10-095517_jpg.rf.2b67850878af32cfe43e721e6913a57a.jpg,v4,1,0,30,0
img_005577.jpg,ROBOFLOW_Screenshot-2022-09-10-095517_jpg.rf.2b67850878af32cfe43e721e6913a57a.jpg,v4,2,0,30,0
img_005578.jpg,ROBOFLOW_Screenshot-2022-09-10-095612_jpg.rf.a2ef87be98090cd942ff9811761368ee.jpg,v4,0,0,30,0
img_005579.jpg,ROBOFLOW_Screenshot-2022-09-10-095612_jpg.rf.a2ef87be98090cd942ff9811761368ee.jpg,v4,1,0,30,0
img_005580.jpg,ROBOFLOW_Screenshot-2022-09-10-095612_jpg.rf.a2ef87be98090cd942ff9811761368ee.jpg,v4,2,0,19,0
img_005581.jpg,ROBOFLOW_Screenshot-2022-09-10-095729_jpg.rf.369a865cc300712381f46d7625fd02ae.jpg,v4,0,0,30,188
img_005582.jpg,ROBOFLOW_Screenshot-2022-09-10-095729_jpg.rf.369a865cc300712381f46d7625fd02ae.jpg,v4,1,0,30,188
img_005583.jpg,ROBOFLOW_Screenshot-2022-09-10-095729_jpg.rf.369a865cc300712381f46d7625fd02ae.jpg,v4,2,0,30,188
img_005584.jpg,ROBOFLOW_Screenshot-2022-09-10-095832_jpg.rf.3bed7a3990aa3548aa67b22d06e27bea.jpg,v4,0,0,30,0
img_005585.jpg,ROBOFLOW_Screenshot-2022-09-10-095832_jpg.rf.3bed7a3990aa3548aa67b22d06e27bea.jpg,v4,1,0,30,0
img_005586.jpg,ROBOFLOW_Screenshot-2022-09-10-095832_jpg.rf.3bed7a3990aa3548aa67b22d06e27bea.jpg,v4,2,0,30,0
img_005587.jpg,ROBOFLOW_Screenshot-2022-09-10-095911_jpg.rf.96e5580db30f2864c3e430e020f83eae.jpg,v4,0,0,30,0
img_005588.jpg,ROBOFLOW_Screenshot-2022-09-10-095911_jpg.rf.96e5580db30f2864c3e430e020f83eae.jpg,v4,1,0,30,0
img_005589.jpg,ROBOFLOW_Screenshot-2022-09-10-095911_jpg.rf.96e5580db30f2864c3e430e020f83eae.jpg,v4,2,0,30,0
img_005590.jpg,ROBOFLOW_Screenshot-2022-09-10-095944_jpg.rf.585b9bb2b3b4ddcab76ea0695d01fbf1.jpg,v4,0,0,30,0
img_005591.jpg,ROBOFLOW_Screenshot-2022-09-10-095944_jpg.rf.585b9bb2b3b4ddcab76ea0695d01fbf1.jpg,v4,1,0,30,0
img_005592.jpg,ROBOFLOW_Screenshot-2022-09-10-095944_jpg.rf.585b9bb2b3b4ddcab76ea0695d01fbf1.jpg,v4,2,0,30,0
img_005593.jpg,ROBOFLOW_Screenshot-2022-09-10-100110_jpg.rf.2ed4c2953f6c54f848cdfeb50e677519.jpg,v4,0,0,30,0
img_005594.jpg,ROBOFLOW_Screenshot-2022-09-10-100110_jpg.rf.2ed4c2953f6c54f848cdfeb50e677519.jpg,v4,1,0,30,0
img_005595.jpg,ROBOFLOW_Screenshot-2022-09-10-100110_jpg.rf.2ed4c2953f6c54f848cdfeb50e677519.jpg,v4,2,0,30,0
img_005596.jpg,ROBOFLOW_Screenshot-2022-09-10-100235_jpg.rf.096a4c7720d6aaed39af4dc87e999dbb.jpg,v4,0,0,30,0
img_005597.jpg,ROBOFLOW_Screenshot-2022-09-10-100235_jpg.rf.096a4c7720d6aaed39af4dc87e999dbb.jpg,v4,1,0,30,0
img_005598.jpg,ROBOFLOW_Screenshot-2022-09-10-100235_jpg.rf.096a4c7720d6aaed39af4dc87e999dbb.jpg,v4,2,0,30,0
img_005599.jpg,ROBOFLOW_Screenshot-2022-09-10-104800_jpg.rf.ba4a242ec809e8db0dd09ad63dba7887.jpg,v4,0,0,30,79
img_005600.jpg,ROBOFLOW_Screenshot-2022-09-10-104800_jpg.rf.ba4a242ec809e8db0dd09ad63dba7887.jpg,v4,1,0,21,79
img_005601.jpg,ROBOFLOW_Screenshot-2022-09-10-104800_jpg.rf.ba4a242ec809e8db0dd09ad63dba7887.jpg,v4,2,0,30,79
img_005602.jpg,ROBOFLOW_Screenshot-2022-09-10-105559_jpg.rf.cf1da72d69b6d6b01fc758913eebd2ee.jpg,v4,0,0,30,0
img_005603.jpg,ROBOFLOW_Screenshot-2022-09-10-105559_jpg.rf.cf1da72d69b6d6b01fc758913eebd2ee.jpg,v4,1,0,23,0
img_005604.jpg,ROBOFLOW_Screenshot-2022-09-10-105559_jpg.rf.cf1da72d69b6d6b01fc758913eebd2ee.jpg,v4,2,0,30,0
img_005605.jpg,ROBOFLOW_Screenshot-2022-09-10-110037_jpg.rf.0ead5dcfd5d2274e4a20c55761abcb85.jpg,v4,0,1,30,30
img_005606.jpg,ROBOFLOW_Screenshot-2022-09-10-110037_jpg.rf.0ead5dcfd5d2274e4a20c55761abcb85.jpg,v4,1,1,30,30
img_005607.jpg,ROBOFLOW_Screenshot-2022-09-10-110037_jpg.rf.0ead5dcfd5d2274e4a20c55761abcb85.jpg,v4,2,1,30,30
img_005608.jpg,ROBOFLOW_Screenshot-2022-09-10-110415_jpg.rf.ffe8c5e11545f011370b66622f1251cf.jpg,v4,0,0,18,0
img_005609.jpg,ROBOFLOW_Screenshot-2022-09-10-110415_jpg.rf.ffe8c5e11545f011370b66622f1251cf.jpg,v4,1,0,30,0
img_005610.jpg,ROBOFLOW_Screenshot-2022-09-10-110415_jpg.rf.ffe8c5e11545f011370b66622f1251cf.jpg,v4,2,0,30,0
img_005611.jpg,ROBOFLOW_Screenshot-2022-09-10-112112_jpg.rf.d72461cecec7c9e521bf3888757767f5.jpg,v4,0,0,22,375
img_005612.jpg,ROBOFLOW_Screenshot-2022-09-10-112112_jpg.rf.d72461cecec7c9e521bf3888757767f5.jpg,v4,1,0,30,375
img_005613.jpg,ROBOFLOW_Screenshot-2022-09-10-112112_jpg.rf.d72461cecec7c9e521bf3888757767f5.jpg,v4,2,0,30,375
img_005614.jpg,ROBOFLOW_Screenshot-2022-09-10-112156_jpg.rf.299465aab228a3dd5cf835dc558fcf70.jpg,v4,0,0,30,0
img_005615.jpg,ROBOFLOW_Screenshot-2022-09-10-112156_jpg.rf.299465aab228a3dd5cf835dc558fcf70.jpg,v4,1,0,30,0
img_005616.jpg,ROBOFLOW_Screenshot-2022-09-10-112156_jpg.rf.299465aab228a3dd5cf835dc558fcf70.jpg,v4,2,0,30,0
img_005617.jpg,ROBOFLOW_Screenshot-2022-09-10-112423_jpg.rf.84850292d2ca6356c95b055eae6d77d0.jpg,v4,0,0,30,43
img_005618.jpg,ROBOFLOW_Screenshot-2022-09-10-112423_jpg.rf.84850292d2ca6356c95b055eae6d77d0.jpg,v4,1,0,30,43
img_005619.jpg,ROBOFLOW_Screenshot-2022-09-10-112423_jpg.rf.84850292d2ca6356c95b055eae6d77d0.jpg,v4,2,0,30,43
img_005620.jpg,ROBOFLOW_Screenshot-2022-09-10-112453_jpg.rf.66e0d54d67260a16437b5f6527c9c759.jpg,v4,0,0,30,130
img_005621.jpg,ROBOFLOW_Screenshot-2022-09-10-112453_jpg.rf.66e0d54d67260a16437b5f6527c9c759.jpg,v4,1,0,30,130
img_005622.jpg,ROBOFLOW_Screenshot-2022-09-10-112453_jpg.rf.66e0d54d67260a16437b5f6527c9c759.jpg,v4,2,0,30,130
img_005623.jpg,ROBOFLOW_Screenshot-2022-09-10-113047_jpg.rf.3b6892fd6b33b0df634c482f775af53e.jpg,v4,0,0,23,0
img_005624.jpg,ROBOFLOW_Screenshot-2022-09-10-113047_jpg.rf.3b6892fd6b33b0df634c482f775af53e.jpg,v4,1,0,22,0
img_005625.jpg,ROBOFLOW_Screenshot-2022-09-10-113047_jpg.rf.3b6892fd6b33b0df634c482f775af53e.jpg,v4,2,0,30,0
img_005626.jpg,ROBOFLOW_Screenshot-2022-09-10-113131_jpg.rf.b6f7813e863a989c47c8ec005149b5f6.jpg,v4,0,0,30,0
img_005627.jpg,ROBOFLOW_Screenshot-2022-09-10-113131_jpg.rf.b6f7813e863a989c47c8ec005149b5f6.jpg,v4,1,0,30,0
img_005628.jpg,ROBOFLOW_Screenshot-2022-09-10-113131_jpg.rf.b6f7813e863a989c47c8ec005149b5f6.jpg,v4,2,0,30,0
img_005629.jpg,ROBOFLOW_Screenshot-2022-09-10-113204_jpg.rf.7fb5fa17eedfd0a0dfba563305771b3b.jpg,v4,0,0,21,0
img_005630.jpg,ROBOFLOW_Screenshot-2022-09-10-113204_jpg.rf.7fb5fa17eedfd0a0dfba563305771b3b.jpg,v4,1,0,22,0
img_005631.jpg,ROBOFLOW_Screenshot-2022-09-10-113204_jpg.rf.7fb5fa17eedfd0a0dfba563305771b3b.jpg,v4,2,0,30,0
img_005632.jpg,ROBOFLOW_Screenshot-2022-09-10-113219_jpg.rf.14ccb533bc6040589cf3980e86deac08.jpg,v4,0,0,30,0
img_005633.jpg,ROBOFLOW_Screenshot-2022-09-10-113219_jpg.rf.14ccb533bc6040589cf3980e86deac08.jpg,v4,1,0,23,0
img_005634.jpg,ROBOFLOW_Screenshot-2022-09-10-113219_jpg.rf.14ccb533bc6040589cf3980e86deac08.jpg,v4,2,0,30,0
img_005635.jpg,ROBOFLOW_Screenshot-2022-09-10-113513_jpg.rf.23c7de9aae20c5988bcccfd5ee65a010.jpg,v4,0,0,30,0
img_005636.jpg,ROBOFLOW_Screenshot-2022-09-10-113513_jpg.rf.23c7de9aae20c5988bcccfd5ee65a010.jpg,v4,1,0,30,0
img_005637.jpg,ROBOFLOW_Screenshot-2022-09-10-113513_jpg.rf.23c7de9aae20c5988bcccfd5ee65a010.jpg,v4,2,0,30,0
img_005638.jpg,ROBOFLOW_Screenshot-2022-09-10-113535_jpg.rf.14e4d59ea30c761b529692977d28f20f.jpg,v4,0,0,30,0
img_005639.jpg,ROBOFLOW_Screenshot-2022-09-10-113535_jpg.rf.14e4d59ea30c761b529692977d28f20f.jpg,v4,1,0,30,0
img_005640.jpg,ROBOFLOW_Screenshot-2022-09-10-113535_jpg.rf.14e4d59ea30c761b529692977d28f20f.jpg,v4,2,0,30,0
img_005641.jpg,ROBOFLOW_Screenshot-2022-09-10-113551_jpg.rf.2389b7188cc7a613355146915c353329.jpg,v4,0,0,30,0
img_005642.jpg,ROBOFLOW_Screenshot-2022-09-10-113551_jpg.rf.2389b7188cc7a613355146915c353329.jpg,v4,1,0,30,0
img_005643.jpg,ROBOFLOW_Screenshot-2022-09-10-113551_jpg.rf.2389b7188cc7a613355146915c353329.jpg,v4,2,0,30,0
img_005644.jpg,ROBOFLOW_Screenshot-2022-09-10-164904_jpg.rf.655977d00c4e6d6258311bea2a11335a.jpg,v4,0,0,30,0
img_005645.jpg,ROBOFLOW_Screenshot-2022-09-10-164904_jpg.rf.655977d00c4e6d6258311bea2a11335a.jpg,v4,1,0,30,0
img_005646.jpg,ROBOFLOW_Screenshot-2022-09-10-164904_jpg.rf.655977d00c4e6d6258311bea2a11335a.jpg,v4,2,0,30,0
img_005647.jpg,ROBOFLOW_Screenshot-2022-09-10-164941_jpg.rf.d72fec12417b70c36ef1ade8fa37ebda.jpg,v4,0,0,30,0
img_005648.jpg,ROBOFLOW_Screenshot-2022-09-10-164941_jpg.rf.d72fec12417b70c36ef1ade8fa37ebda.jpg,v4,1,0,30,0
img_005649.jpg,ROBOFLOW_Screenshot-2022-09-10-164941_jpg.rf.d72fec12417b70c36ef1ade8fa37ebda.jpg,v4,2,0,26,0
img_005650.jpg,ROBOFLOW_Screenshot-2022-09-10-165000_jpg.rf.c7fded66cd3a7549cb61bdbd1609ff72.jpg,v4,0,0,30,0
img_005651.jpg,ROBOFLOW_Screenshot-2022-09-10-165000_jpg.rf.c7fded66cd3a7549cb61bdbd1609ff72.jpg,v4,1,0,18,0
img_005652.jpg,ROBOFLOW_Screenshot-2022-09-10-165000_jpg.rf.c7fded66cd3a7549cb61bdbd1609ff72.jpg,v4,2,0,30,0
img_005653.jpg,ROBOFLOW_Screenshot-2022-09-10-165205_jpg.rf.ee7360833eb17f295b2b6c37a29a7dc8.jpg,v4,0,0,30,0
img_005654.jpg,ROBOFLOW_Screenshot-2022-09-10-165205_jpg.rf.ee7360833eb17f295b2b6c37a29a7dc8.jpg,v4,1,0,30,0
img_005655.jpg,ROBOFLOW_Screenshot-2022-09-10-165205_jpg.rf.ee7360833eb17f295b2b6c37a29a7dc8.jpg,v4,2,0,16,0
img_005656.jpg,ROBOFLOW_Screenshot-2022-09-10-165440_jpg.rf.712c6351c7e7f07e8cbac0723a99f1ff.jpg,v4,0,0,30,0
img_005657.jpg,ROBOFLOW_Screenshot-2022-09-10-165440_jpg.rf.712c6351c7e7f07e8cbac0723a99f1ff.jpg,v4,1,0,30,0
img_005658.jpg,ROBOFLOW_Screenshot-2022-09-10-165440_jpg.rf.712c6351c7e7f07e8cbac0723a99f1ff.jpg,v4,2,0,30,0
img_005659.jpg,ROBOFLOW_Screenshot-2022-09-10-165502_jpg.rf.fa4eae0540b76fe3354d1e0390528484.jpg,v4,0,1,30,0
img_005660.jpg,ROBOFLOW_Screenshot-2022-09-10-165502_jpg.rf.fa4eae0540b76fe3354d1e0390528484.jpg,v4,1,1,30,0
img_005661.jpg,ROBOFLOW_Screenshot-2022-09-10-165502_jpg.rf.fa4eae0540b76fe3354d1e0390528484.jpg,v4,2,1,30,0
img_005662.jpg,ROBOFLOW_Screenshot-2022-09-10-165612_jpg.rf.073a16e588759b49fd97dc46093a6b6f.jpg,v4,0,0,30,0
img_005663.jpg,ROBOFLOW_Screenshot-2022-09-10-165612_jpg.rf.073a16e588759b49fd97dc46093a6b6f.jpg,v4,1,0,21,0
img_005664.jpg,ROBOFLOW_Screenshot-2022-09-10-165612_jpg.rf.073a16e588759b49fd97dc46093a6b6f.jpg,v4,2,0,30,0
img_005665.jpg,ROBOFLOW_Screenshot-2022-09-10-165625_jpg.rf.8f956378a06e5e497f06f4b49506cf9f.jpg,v4,0,0,30,0
img_005666.jpg,ROBOFLOW_Screenshot-2022-09-10-165625_jpg.rf.8f956378a06e5e497f06f4b49506cf9f.jpg,v4,1,0,30,0
img_005667.jpg,ROBOFLOW_Screenshot-2022-09-10-165625_jpg.rf.8f956378a06e5e497f06f4b49506cf9f.jpg,v4,2,0,30,0
img_005668.jpg,ROBOFLOW_Screenshot-2022-09-10-165752_jpg.rf.9e922761d448f306296879cc81a6d501.jpg,v4,0,0,30,0
img_005669.jpg,ROBOFLOW_Screenshot-2022-09-10-165752_jpg.rf.9e922761d448f306296879cc81a6d501.jpg,v4,1,0,30,0
img_005670.jpg,ROBOFLOW_Screenshot-2022-09-10-165752_jpg.rf.9e922761d448f306296879cc81a6d501.jpg,v4,2,0,30,0
img_005671.jpg,ROBOFLOW_Screenshot-2022-09-10-165843_jpg.rf.a89b7e1079b093d8da7d147eaf35cf7c.jpg,v4,0,0,30,0
img_005672.jpg,ROBOFLOW_Screenshot-2022-09-10-165843_jpg.rf.a89b7e1079b093d8da7d147eaf35cf7c.jpg,v4,1,0,30,0
img_005673.jpg,ROBOFLOW_Screenshot-2022-09-10-165843_jpg.rf.a89b7e1079b093d8da7d147eaf35cf7c.jpg,v4,2,0,30,0
img_005674.jpg,ROBOFLOW_Screenshot-2022-09-10-165901_jpg.rf.1a11b64ee0979c8a119c664fde9364a4.jpg,v4,0,0,30,0
img_005675.jpg,ROBOFLOW_Screenshot-2022-09-10-165901_jpg.rf.1a11b64ee0979c8a119c664fde9364a4.jpg,v4,1,0,30,0
img_005676.jpg,ROBOFLOW_Screenshot-2022-09-10-165901_jpg.rf.1a11b64ee0979c8a119c664fde9364a4.jpg,v4,2,0,30,0
img_005677.jpg,ROBOFLOW_Screenshot-2022-09-10-165927_jpg.rf.49468c21b81885b2ef03a538a682472f.jpg,v4,0,0,30,0
img_005678.jpg,ROBOFLOW_Screenshot-2022-09-10-165927_jpg.rf.49468c21b81885b2ef03a538a682472f.jpg,v4,1,0,30,0
img_005679.jpg,ROBOFLOW_Screenshot-2022-09-10-165927_jpg.rf.49468c21b81885b2ef03a538a682472f.jpg,v4,2,0,30,0
img_005680.jpg,ROBOFLOW_Screenshot-2022-09-10-165949_jpg.rf.a6089070398abf6673233a7676aab8f0.jpg,v4,0,0,24,0
img_005681.jpg,ROBOFLOW_Screenshot-2022-09-10-165949_jpg.rf.a6089070398abf6673233a7676aab8f0.jpg,v4,1,0,30,0
img_005682.jpg,ROBOFLOW_Screenshot-2022-09-10-165949_jpg.rf.a6089070398abf6673233a7676aab8f0.jpg,v4,2,0,30,0
img_005683.jpg,ROBOFLOW_Screenshot-2022-09-10-170006_jpg.rf.09cdcdd2af2a1191098bcfd5f27d8fd2.jpg,v4,0,0,30,0
img_005684.jpg,ROBOFLOW_Screenshot-2022-09-10-170006_jpg.rf.09cdcdd2af2a1191098bcfd5f27d8fd2.jpg,v4,1,0,30,0
img_005685.jpg,ROBOFLOW_Screenshot-2022-09-10-170006_jpg.rf.09cdcdd2af2a1191098bcfd5f27d8fd2.jpg,v4,2,0,30,0
img_005686.jpg,ROBOFLOW_Screenshot-2022-09-10-170058_jpg.rf.200ec0a47e7144cabd3c966c2b61fcc8.jpg,v4,0,1,30,51
img_005687.jpg,ROBOFLOW_Screenshot-2022-09-10-170058_jpg.rf.200ec0a47e7144cabd3c966c2b61fcc8.jpg,v4,1,1,30,51
img_005688.jpg,ROBOFLOW_Screenshot-2022-09-10-170058_jpg.rf.200ec0a47e7144cabd3c966c2b61fcc8.jpg,v4,2,1,30,51
img_005689.jpg,ROBOFLOW_Screenshot-2022-09-10-170127_jpg.rf.cedf74571ad248d3fd8bf00b0f689ef2.jpg,v4,0,0,30,0
img_005690.jpg,ROBOFLOW_Screenshot-2022-09-10-170127_jpg.rf.cedf74571ad248d3fd8bf00b0f689ef2.jpg,v4,1,0,30,0
img_005691.jpg,ROBOFLOW_Screenshot-2022-09-10-170127_jpg.rf.cedf74571ad248d3fd8bf00b0f689ef2.jpg,v4,2,0,30,0
img_005692.jpg,ROBOFLOW_Screenshot-2022-09-10-170145_jpg.rf.a4054a6e7a24cf7a8b50b7e716938341.jpg,v4,0,0,30,0
img_005693.jpg,ROBOFLOW_Screenshot-2022-09-10-170145_jpg.rf.a4054a6e7a24cf7a8b50b7e716938341.jpg,v4,1,0,30,0
img_005694.jpg,ROBOFLOW_Screenshot-2022-09-10-170145_jpg.rf.a4054a6e7a24cf7a8b50b7e716938341.jpg,v4,2,0,30,0
img_005695.jpg,ROBOFLOW_Screenshot-2022-09-10-170219_jpg.rf.5749268c9401e6cb212f85b6446f4a9b.jpg,v4,0,0,30,0
img_005696.jpg,ROBOFLOW_Screenshot-2022-09-10-170219_jpg.rf.5749268c9401e6cb212f85b6446f4a9b.jpg,v4,1,0,30,0
img_005697.jpg,ROBOFLOW_Screenshot-2022-09-10-170219_jpg.rf.5749268c9401e6cb212f85b6446f4a9b.jpg,v4,2,0,30,0
img_005698.jpg,ROBOFLOW_Screenshot-2022-09-10-170236_jpg.rf.c8aad8bea947e297180bb405ad7b2f0b.jpg,v4,0,0,30,0
img_005699.jpg,ROBOFLOW_Screenshot-2022-09-10-170236_jpg.rf.c8aad8bea947e297180bb405ad7b2f0b.jpg,v4,1,0,30,0
img_005700.jpg,ROBOFLOW_Screenshot-2022-09-10-170236_jpg.rf.c8aad8bea947e297180bb405ad7b2f0b.jpg,v4,2,0,30,0
img_005701.jpg,ROBOFLOW_Screenshot-2022-09-10-170257_jpg.rf.d89e062fb7791be590703d28dca97ea7.jpg,v4,0,0,30,0
img_005702.jpg,ROBOFLOW_Screenshot-2022-09-10-170257_jpg.rf.d89e062fb7791be590703d28dca97ea7.jpg,v4,1,0,30,0
img_005703.jpg,ROBOFLOW_Screenshot-2022-09-10-170257_jpg.rf.d89e062fb7791be590703d28dca97ea7.jpg,v4,2,0,30,0
img_005704.jpg,ROBOFLOW_Screenshot-2022-09-10-170343_jpg.rf.1d591c1585a1467469bfc10b7e06f48e.jpg,v4,0,0,30,8
img_005705.jpg,ROBOFLOW_Screenshot-2022-09-10-170343_jpg.rf.1d591c1585a1467469bfc10b7e06f48e.jpg,v4,1,0,30,8
img_005706.jpg,ROBOFLOW_Screenshot-2022-09-10-170343_jpg.rf.1d591c1585a1467469bfc10b7e06f48e.jpg,v4,2,0,30,8
img_005707.jpg,ROBOFLOW_Screenshot-2022-09-10-170639_jpg.rf.6649b238788405995c29218309d10255.jpg,v4,0,0,22,139
img_005708.jpg,ROBOFLOW_Screenshot-2022-09-10-170639_jpg.rf.6649b238788405995c29218309d10255.jpg,v4,1,0,30,139
img_005709.jpg,ROBOFLOW_Screenshot-2022-09-10-170639_jpg.rf.6649b238788405995c29218309d10255.jpg,v4,2,0,30,139
img_005710.jpg,ROBOFLOW_Screenshot-2022-09-10-170726_jpg.rf.d2cd4219cf2ded586fb977112935031f.jpg,v4,0,0,30,25
img_005711.jpg,ROBOFLOW_Screenshot-2022-09-10-170726_jpg.rf.d2cd4219cf2ded586fb977112935031f.jpg,v4,1,0,21,25
img_005712.jpg,ROBOFLOW_Screenshot-2022-09-10-170726_jpg.rf.d2cd4219cf2ded586fb977112935031f.jpg,v4,2,0,30,25
img_005713.jpg,ROBOFLOW_Screenshot-2022-09-10-171020_jpg.rf.24807f319f4110d319a6bb85555f33b5.jpg,v4,0,0,30,39
img_005714.jpg,ROBOFLOW_Screenshot-2022-09-10-171020_jpg.rf.24807f319f4110d319a6bb85555f33b5.jpg,v4,1,0,30,39
img_005715.jpg,ROBOFLOW_Screenshot-2022-09-10-171020_jpg.rf.24807f319f4110d319a6bb85555f33b5.jpg,v4,2,0,30,39
img_005716.jpg,ROBOFLOW_Screenshot-2022-09-10-171037_jpg.rf.d169ff20b4f7ad31b60d7022f4b6e994.jpg,v4,0,0,22,0
img_005717.jpg,ROBOFLOW_Screenshot-2022-09-10-171037_jpg.rf.d169ff20b4f7ad31b60d7022f4b6e994.jpg,v4,1,0,30,0
img_005718.jpg,ROBOFLOW_Screenshot-2022-09-10-171037_jpg.rf.d169ff20b4f7ad31b60d7022f4b6e994.jpg,v4,2,0,30,0
img_005719.jpg,ROBOFLOW_Screenshot-2022-09-10-171231_jpg.rf.50c5741dcb2930b5eb72f5867989565f.jpg,v4,0,0,30,6
img_005720.jpg,ROBOFLOW_Screenshot-2022-09-10-171231_jpg.rf.50c5741dcb2930b5eb72f5867989565f.jpg,v4,1,0,25,6
img_005721.jpg,ROBOFLOW_Screenshot-2022-09-10-171231_jpg.rf.50c5741dcb2930b5eb72f5867989565f.jpg,v4,2,0,22,6
img_005722.jpg,ROBOFLOW_Screenshot-2022-09-10-171315_jpg.rf.d35bfb26a6dc5a0014fc457a614b5020.jpg,v4,0,0,24,0
img_005723.jpg,ROBOFLOW_Screenshot-2022-09-10-171315_jpg.rf.d35bfb26a6dc5a0014fc457a614b5020.jpg,v4,1,0,30,0
img_005724.jpg,ROBOFLOW_Screenshot-2022-09-10-171315_jpg.rf.d35bfb26a6dc5a0014fc457a614b5020.jpg,v4,2,0,15,0
img_005725.jpg,ROBOFLOW_Screenshot-2022-09-10-171554_jpg.rf.8e102fd81ed17587d3fce7a15ce36898.jpg,v4,0,0,30,15
img_005726.jpg,ROBOFLOW_Screenshot-2022-09-10-171554_jpg.rf.8e102fd81ed17587d3fce7a15ce36898.jpg,v4,1,0,30,15
img_005727.jpg,ROBOFLOW_Screenshot-2022-09-10-171554_jpg.rf.8e102fd81ed17587d3fce7a15ce36898.jpg,v4,2,0,30,15
img_005728.jpg,ROBOFLOW_Screenshot-2022-09-10-171609_jpg.rf.b4151c69a8957adace6df03af320c3a2.jpg,v4,0,0,30,183
img_005729.jpg,ROBOFLOW_Screenshot-2022-09-10-171609_jpg.rf.b4151c69a8957adace6df03af320c3a2.jpg,v4,1,0,30,183
img_005730.jpg,ROBOFLOW_Screenshot-2022-09-10-171609_jpg.rf.b4151c69a8957adace6df03af320c3a2.jpg,v4,2,0,30,183
img_005731.jpg,ROBOFLOW_Screenshot-2022-09-10-172514_jpg.rf.acebe0c856913df9fe2bd44635ec5a00.jpg,v4,0,0,30,0
img_005732.jpg,ROBOFLOW_Screenshot-2022-09-10-172514_jpg.rf.acebe0c856913df9fe2bd44635ec5a00.jpg,v4,1,0,30,0
img_005733.jpg,ROBOFLOW_Screenshot-2022-09-10-172514_jpg.rf.acebe0c856913df9fe2bd44635ec5a00.jpg,v4,2,0,30,0
img_005734.jpg,ROBOFLOW_Screenshot-2022-09-10-172602_jpg.rf.03ec1e4513c23222abbd238608681b9a.jpg,v4,0,0,30,0
img_005735.jpg,ROBOFLOW_Screenshot-2022-09-10-172602_jpg.rf.03ec1e4513c23222abbd238608681b9a.jpg,v4,1,0,30,0
img_005736.jpg,ROBOFLOW_Screenshot-2022-09-10-172602_jpg.rf.03ec1e4513c23222abbd238608681b9a.jpg,v4,2,0,27,0
img_005737.jpg,ROBOFLOW_Screenshot-2022-09-10-191236_jpg.rf.5218e2c5651d3809d6b4d40e118a1a7f.jpg,v4,0,0,30,0
img_005738.jpg,ROBOFLOW_Screenshot-2022-09-10-191236_jpg.rf.5218e2c5651d3809d6b4d40e118a1a7f.jpg,v4,1,0,30,0
img_005739.jpg,ROBOFLOW_Screenshot-2022-09-10-191236_jpg.rf.5218e2c5651d3809d6b4d40e118a1a7f.jpg,v4,2,0,30,0
img_005740.jpg,ROBOFLOW_Screenshot-2022-09-10-191301_jpg.rf.070bfdd9967e128c438397fbeaad0e21.jpg,v4,0,0,24,0
img_005741.jpg,ROBOFLOW_Screenshot-2022-09-10-191301_jpg.rf.070bfdd9967e128c438397fbeaad0e21.jpg,v4,1,0,30,0
img_005742.jpg,ROBOFLOW_Screenshot-2022-09-10-191301_jpg.rf.070bfdd9967e128c438397fbeaad0e21.jpg,v4,2,0,30,0
img_005743.jpg,ROBOFLOW_Screenshot-2022-09-10-191321_jpg.rf.9155be1c5edd961330fb604f9c35efb8.jpg,v4,0,0,22,18
img_005744.jpg,ROBOFLOW_Screenshot-2022-09-10-191321_jpg.rf.9155be1c5edd961330fb604f9c35efb8.jpg,v4,1,0,30,18
img_005745.jpg,ROBOFLOW_Screenshot-2022-09-10-191321_jpg.rf.9155be1c5edd961330fb604f9c35efb8.jpg,v4,2,0,30,18
img_005746.jpg,ROBOFLOW_Screenshot-2022-09-10-191350_jpg.rf.7adc73a18e41de78f8044d95f96c609b.jpg,v4,0,0,30,0
img_005747.jpg,ROBOFLOW_Screenshot-2022-09-10-191350_jpg.rf.7adc73a18e41de78f8044d95f96c609b.jpg,v4,1,0,30,0
img_005748.jpg,ROBOFLOW_Screenshot-2022-09-10-191350_jpg.rf.7adc73a18e41de78f8044d95f96c609b.jpg,v4,2,0,30,0
img_005749.jpg,ROBOFLOW_Screenshot-2022-09-10-191436_jpg.rf.6e3a946cc675e9d33bb21dcf471d725b.jpg,v4,0,0,30,0
